Unnamed: 0,dim1,dim2,dim3,phase,library
cell_1595381,-0.971376,0.0479591,0.2326551,G0,Fibroblast
cell_1596105,-0.20309925,0.45880884,-0.8650117,G1-G0 transition,Fibroblast
cell_1597044,0.95856625,0.14171931,0.24711622,S,Fibroblast
cell_1597542,0.42629156,-0.6610584,-0.61747646,G1,Fibroblast
cell_1598079,-0.81050056,0.30484167,0.50016046,G0,Fibroblast
cell_1598954,0.9746851,0.037106436,0.22048143,S,Fibroblast
cell_1601176,-0.70504427,0.70520216,-0.07484986,G0,Fibroblast
cell_1601941,-0.8430499,0.41744322,0.33912846,G0,Fibroblast
cell_1601950,-0.8120405,0.5832828,-0.01926903,G0,Fibroblast
cell_1602645,-0.8129504,0.5652149,-0.14015587,G1-G0 transition,Fibroblast
cell_1603855,-0.9398495,0.269332,0.21010266,G0,Fibroblast
cell_1604144,-0.84601676,0.24911886,-0.4713763,G0,Fibroblast
cell_1606578,-0.5268253,0.62079906,0.5805718,G0,Fibroblast
cell_1607688,-0.8197645,0.5693967,0.06142963,G0,Fibroblast
cell_1609521,0.6224327,0.43575257,-0.6501519,G1,Fibroblast
cell_1609532,-0.8985214,0.25304508,0.35864666,G0,Fibroblast
cell_1610989,0.89044106,0.401703,-0.21389127,S,Fibroblast
cell_1611192,-0.795032,0.5893534,0.14348005,G0,Fibroblast
cell_1611351,0.9019627,0.24543092,-0.3552846,S,Fibroblast
cell_1611655,-0.77594393,0.6288225,-0.0499312,G0,Fibroblast
cell_1616978,0.55479026,-0.6005508,-0.5758007,G1,Fibroblast
cell_1617327,-0.85972726,0.43926966,-0.26059768,G0,Fibroblast
cell_1618162,0.013545578,-0.60338205,-0.7973373,G1,Fibroblast
cell_1618246,0.739833,0.47149667,-0.47993532,S,Fibroblast
cell_1618771,0.41691172,0.8084672,-0.41540992,G1,Fibroblast
cell_1618997,-0.82405955,0.4281126,0.37100607,G0,Fibroblast
cell_1621892,-0.8694064,0.19244154,0.45508078,G0,Fibroblast
cell_1622711,0.8354408,-0.19206299,-0.5149275,S,Fibroblast
cell_1624011,0.9297081,0.36828405,-0.0031113138,S,Fibroblast
cell_1624390,-0.29623502,-0.07658955,0.95203936,G0,Fibroblast
cell_1628082,0.5955963,0.33406085,-0.7305261,S,Fibroblast
cell_1629830,-0.79212785,0.32206458,0.51846665,G0,Fibroblast
cell_1631171,-0.8960918,0.4429674,-0.028270647,G0,Fibroblast
cell_1633933,-0.36322853,-0.548392,-0.7532139,G1-G0 transition,Fibroblast
cell_1635233,-0.020073514,-0.99464506,0.10138184,G1,Fibroblast
cell_1635741,-0.92115927,0.352069,-0.16587056,G0,Fibroblast
cell_1639479,-0.945439,0.020959783,-0.32512414,G0,Fibroblast
cell_1639746,0.81885594,0.4192516,-0.39204988,S,Fibroblast
cell_1640441,-0.7189968,0.19490305,-0.6671255,G0,Fibroblast
cell_1640712,-0.703965,0.21956058,0.67544526,G0,Fibroblast
cell_1644214,0.44215104,0.89679694,-0.016054085,G1,Fibroblast
cell_1646611,-0.7483158,0.5862008,0.31047058,G0,Fibroblast
cell_1647458,-0.88502634,0.22829746,0.4057201,G0,Fibroblast
cell_1648131,0.72220486,0.17006259,-0.6704467,S,Fibroblast
cell_1651395,0.84227663,-0.0066193547,0.53900486,S,Fibroblast
cell_1653088,-0.7355303,0.4958071,0.4617039,G0,Fibroblast
cell_1657558,-0.7913568,0.16579287,-0.5884447,G1-G0 transition,Fibroblast
cell_1659362,0.3745147,-0.9249716,0.06454703,G1,Fibroblast
cell_1659524,0.35171992,0.25142944,-0.9017074,G1,Fibroblast
cell_1659895,-0.8849692,0.3898056,0.25471765,G0,Fibroblast
cell_1660258,0.32044342,0.4362579,-0.8408299,G1,Fibroblast
cell_1660594,-0.5882815,0.78711563,0.18540172,G0,Fibroblast
cell_1664593,-0.84690905,0.31774566,0.4263599,G0,Fibroblast
cell_1665932,0.20943342,0.57774407,-0.7888912,G1-G0 transition,Fibroblast
cell_1672822,0.8697227,0.35090882,0.34705225,S,Fibroblast
cell_1673245,-0.9045739,0.39056185,0.17090172,G0,Fibroblast
cell_1673406,-0.119161546,-0.8157409,0.56601,G2M,Fibroblast
cell_1676672,-0.9785281,0.18336281,0.094132446,G0,Fibroblast
cell_1682122,-0.8184291,-0.021728856,-0.5741965,G0,Fibroblast
cell_1688210,-0.79793775,0.43675104,-0.41538388,G1-G0 transition,Fibroblast
cell_1689619,-0.889666,0.42557147,-0.16547847,G0,Fibroblast
cell_1690839,0.9814293,0.0025612183,0.191807,S,Fibroblast
cell_1690921,0.6003605,-0.052506108,0.798004,S,Fibroblast
cell_1691470,-0.988329,0.15233473,7.624439e-05,G0,Fibroblast
cell_1692617,-0.30873305,0.6524268,0.692115,G0,Fibroblast
cell_1693104,-0.8345615,0.548555,0.050936628,G0,Fibroblast
cell_1693432,-0.6376195,0.6022782,-0.4803148,G1-G0 transition,Fibroblast
cell_1693800,-0.9035345,0.20445038,-0.3765973,G0,Fibroblast
cell_1696748,0.8167816,-0.047555827,-0.57498366,S,Fibroblast
cell_1700324,-0.99278307,0.107830845,0.052481387,G0,Fibroblast
cell_1704198,-0.8840777,0.3296908,0.33122575,G0,Fibroblast
cell_1706432,0.56659645,-0.32754323,0.7560978,G2M,Fibroblast
cell_1706497,-0.9194637,0.012208875,0.39298525,G0,Fibroblast
cell_1707054,0.86827856,-0.20596233,0.4513001,S,Fibroblast
cell_1707131,0.5461569,-0.12712345,0.8279807,S,Fibroblast
cell_1707696,0.2945157,-0.3614565,0.8846522,G2M,Fibroblast
cell_1709272,0.4920274,0.8692838,-0.047485225,G1,Fibroblast
cell_1710704,-0.9160904,0.2759181,-0.29094246,G1-G0 transition,Fibroblast
cell_1712444,0.19512305,0.9751636,0.10479999,G1,Fibroblast
cell_1713892,-0.7740275,0.62634176,0.092614554,G1-G0 transition,Fibroblast
cell_1715752,0.8563269,0.47136182,-0.21100266,S,Fibroblast
cell_1717754,0.5926041,0.12005598,-0.7964966,G1,Fibroblast
cell_1718927,0.9064297,0.37828383,-0.18784724,S,Fibroblast
cell_1718983,-0.0991596,0.9279116,-0.35937083,G1-G0 transition,Fibroblast
cell_1720051,-0.98894024,-0.102358684,0.107331015,G0,Fibroblast
cell_1723416,-0.6876179,0.42394024,-0.5894541,G1-G0 transition,Fibroblast
cell_1724579,-0.8264539,-0.031580124,-0.56211805,G1-G0 transition,Fibroblast
cell_1725259,-0.82042414,0.39692485,0.41152725,G0,Fibroblast
cell_1726369,-0.7725092,0.57146364,0.2768732,G0,Fibroblast
cell_1727356,0.46586913,-0.8297226,-0.30745164,G1,Fibroblast
cell_1727487,0.5365696,-0.6209526,-0.5714113,S,Fibroblast
cell_1727738,0.40360972,-0.698767,-0.59061307,G1,Fibroblast
cell_1728602,0.40525076,-0.8462501,-0.34587967,G1,Fibroblast
cell_1729108,-0.72326666,0.6904684,0.011777754,G0,Fibroblast
cell_1729911,0.7966581,0.5358705,-0.27960435,S,Fibroblast
cell_1730663,-0.9212392,0.07490902,0.38171571,G0,Fibroblast
cell_1731445,0.09104965,-0.819811,-0.56534934,G1,Fibroblast
cell_1731935,-0.8721561,0.13545926,0.47010064,G0,Fibroblast
cell_1732126,-0.049388975,-0.37291625,-0.9265497,G1-G0 transition,Fibroblast
cell_1741657,0.19297366,0.3722439,-0.9078521,G1,Fibroblast
cell_1749082,-0.4247792,0.16612539,-0.8899241,G1-G0 transition,Fibroblast
cell_1752190,-0.16600734,-0.6230872,0.7643323,G2M,Fibroblast
cell_1753019,-0.06199931,0.28604656,-0.9562078,G1-G0 transition,Fibroblast
cell_1754198,-0.7628493,0.62486273,0.1661552,G0,Fibroblast
cell_1757228,-0.66469055,0.7031141,0.2526204,G0,Fibroblast
cell_1758765,0.9185035,-0.027036764,0.39448732,S,Fibroblast
cell_1759928,0.2325347,-0.8375952,0.4943296,G2M,Fibroblast
cell_1760104,0.019540833,0.044092618,-0.9988364,G1-G0 transition,Fibroblast
cell_1764268,0.05694149,-0.5728719,-0.8176647,G1-G0 transition,Fibroblast
cell_1764744,-0.8298671,0.3077456,0.46541724,G0,Fibroblast
cell_1766259,-0.82278883,0.1800167,0.53908485,G0,Fibroblast
cell_1766684,-0.9493375,0.21740283,0.22692388,G0,Fibroblast
cell_1772338,-0.5920109,0.8006972,-0.09168988,G0,Fibroblast
cell_1772601,0.27477232,0.028828401,-0.961077,G1-G0 transition,Fibroblast
cell_1772872,-0.7076756,0.68791413,0.16115052,G0,Fibroblast
cell_1772953,0.7876742,0.27630925,0.5506563,S,Fibroblast
cell_1779152,-0.8162232,0.5499593,0.17698717,G0,Fibroblast
cell_1779874,0.92415404,-0.25620815,-0.2833664,S,Fibroblast
cell_1780461,0.17134191,-0.6775368,0.7152523,G2M,Fibroblast
cell_1783344,0.20745482,-0.90911597,0.36120716,G2M,Fibroblast
cell_1783977,-0.98924416,-0.10717614,0.09954449,G0,Fibroblast
cell_1786154,0.50270504,-0.73422456,-0.45629153,G1,Fibroblast
cell_1787551,-0.45746455,0.8130374,0.36013383,G0,Fibroblast
cell_1787771,0.48017225,0.86634046,-0.13743706,S,Fibroblast
cell_1788048,-0.20690282,-0.70573556,-0.6775902,G1-G0 transition,Fibroblast
cell_1790273,-0.522904,-0.23033486,-0.82068104,G1-G0 transition,Fibroblast
cell_1790577,0.0846543,-0.9951234,0.050626952,G1,Fibroblast
cell_1790857,0.6298638,0.42409363,-0.6507042,G1,Fibroblast
cell_1791564,0.89432037,0.38820857,0.22245283,S,Fibroblast
cell_1791664,-0.6735095,0.46558002,0.5741256,G0,Fibroblast
cell_1793986,0.17348643,-0.6897163,0.70298934,G2M,Fibroblast
cell_1794375,-0.7825365,0.6156521,-0.09278512,G0,Fibroblast
cell_1795967,0.5398459,-0.52645326,0.65682054,G2M,Fibroblast
cell_1796531,0.40215877,0.46441153,-0.7890439,G1-G0 transition,Fibroblast
cell_1801814,-0.96534675,-0.12940454,-0.2266275,G0,Fibroblast
cell_1803073,-0.33177313,-0.71140647,-0.61953807,G1-G0 transition,Fibroblast
cell_1803184,-0.8140127,0.5804444,0.021618037,G0,Fibroblast
cell_1803998,0.6129027,0.41832718,0.6703377,S,Fibroblast
cell_1809841,0.11486146,-0.80098474,-0.58756286,G1,Fibroblast
cell_1814208,-0.9234904,0.062121592,0.37855807,G0,Fibroblast
cell_1816122,-0.8184774,0.52356243,-0.23659484,G0,Fibroblast
cell_1816524,-0.8489825,-0.09609689,-0.51960945,G1-G0 transition,Fibroblast
cell_1816615,0.7026154,0.3752238,-0.60459805,S,Fibroblast
cell_1817899,0.84433866,0.094923,0.5273345,S,Fibroblast
cell_1818960,-0.70529956,0.4625041,0.53725445,G0,Fibroblast
cell_1819005,-0.8681761,0.13596556,0.47726673,G0,Fibroblast
cell_1819516,-0.48086852,0.575653,-0.66135377,G1-G0 transition,Fibroblast
cell_1820235,-0.61652535,0.73659945,0.27806056,G0,Fibroblast
cell_1820924,-0.89382553,0.43442732,-0.11112528,G0,Fibroblast
cell_1823093,-0.50810504,0.85862607,-0.06775265,G0,Fibroblast
cell_1824150,0.232309,-0.6106167,0.75708634,G2M,Fibroblast
cell_1824758,0.3341281,0.50894797,-0.7933035,G1,Fibroblast
cell_1825101,-0.9439104,0.25763515,-0.20653635,G1-G0 transition,Fibroblast
cell_1827235,0.03876998,-0.97082555,-0.23663129,G1,Fibroblast
cell_1831933,0.74983406,-0.07594433,-0.6572528,S,Fibroblast
cell_1833884,-0.41485006,0.57639277,-0.7040388,G1-G0 transition,Fibroblast
cell_1834129,-0.7450456,-0.26549506,-0.61189824,G1-G0 transition,Fibroblast
cell_1834244,0.15922426,-0.1384579,-0.97748506,G1-G0 transition,Fibroblast
cell_1835757,0.0014531766,0.34399614,-0.93896997,G1-G0 transition,Fibroblast
cell_1835945,0.0914481,-0.6880745,0.71985453,G2M,Fibroblast
cell_1836473,0.62265575,0.45457384,-0.6369163,G1,Fibroblast
cell_1838916,-0.678395,-0.47593263,-0.5597039,G1-G0 transition,Fibroblast
cell_1841774,0.5593239,0.475168,-0.67924386,G1-G0 transition,Fibroblast
cell_1845788,-0.6285922,0.7772217,0.028255688,G0,Fibroblast
cell_1846623,-0.09885006,-0.9873393,0.12405571,G1,Fibroblast
cell_1848793,0.62982833,-0.16501416,0.7590036,G2M,Fibroblast
cell_1853174,-0.73946863,0.5130992,0.4357926,G0,Fibroblast
cell_1855656,-0.6444335,0.6516624,0.40005183,G0,Fibroblast
cell_1857132,-0.9577228,0.2873576,-0.013884506,G0,Fibroblast
cell_1857364,0.87556297,0.32368788,0.35863018,S,Fibroblast
cell_1858336,-0.87577796,0.055321008,0.4795337,G0,Fibroblast
cell_1859488,0.7128426,0.40827322,-0.57023513,S,Fibroblast
cell_1859842,-0.9077542,-0.14292948,-0.3944024,G0,Fibroblast
cell_1860272,0.5893536,0.74658287,-0.30866867,G1,Fibroblast
cell_1861110,0.7985252,0.5864661,0.13570231,S,Fibroblast
cell_1861835,0.39472732,0.6782252,-0.6198394,G1-G0 transition,Fibroblast
cell_1862188,0.99446535,0.09926134,-0.034436233,S,Fibroblast
cell_1862218,-0.81626827,0.38503525,-0.43064353,G0,Fibroblast
cell_1865289,-0.9991648,0.02471314,-0.032541133,G0,Fibroblast
cell_1868167,-0.5447309,0.7547836,-0.36547232,G0,Fibroblast
cell_1871224,-0.79709977,0.4016406,0.4509066,G0,Fibroblast
cell_1873630,0.470939,-0.331366,0.81756526,G2M,Fibroblast
cell_1875649,0.5459633,0.20953766,-0.8111833,G1,Fibroblast
cell_1875835,-0.57245886,0.59471685,0.564449,G0,Fibroblast
cell_1876387,-0.5189324,-0.09928023,-0.8490303,G1-G0 transition,Fibroblast
cell_1876946,0.72216934,-0.22951072,0.6525306,G2M,Fibroblast
cell_1877460,-0.77423674,0.39892763,0.49133918,G0,Fibroblast
cell_1877825,-0.87641835,0.45207652,-0.16588417,G1-G0 transition,Fibroblast
cell_1878643,0.3682605,-0.8405495,-0.39731696,G1,Fibroblast
cell_1879385,0.15136373,0.97413987,0.16775215,S,Fibroblast
cell_1880540,0.6603594,0.5039502,0.5567403,S,Fibroblast
cell_1880704,-0.8247959,0.54538566,-0.1492185,G0,Fibroblast
cell_1881707,0.02163973,-0.9245239,0.38050932,G1,Fibroblast
cell_1884541,-0.7271005,0.68022954,0.09280347,G0,Fibroblast
cell_1885313,-0.75017756,0.65198344,-0.11023243,G0,Fibroblast
cell_1888325,0.40080133,-0.10033897,0.9106539,S,Fibroblast
cell_1889262,-0.75761414,0.2114053,-0.6175182,G1-G0 transition,Fibroblast
cell_1891482,0.8354882,0.03399543,0.54845583,S,Fibroblast
cell_1892158,0.484944,0.86455303,-0.13182366,G1,Fibroblast
cell_1893813,-0.93076223,0.2552581,0.26177257,G0,Fibroblast
cell_1897692,-0.6398737,0.3781631,0.668995,G0,Fibroblast
cell_1898032,0.882568,0.44262096,-0.15862009,S,Fibroblast
cell_1899418,0.994743,0.10130887,0.014932149,S,Fibroblast
cell_1899589,0.567516,-0.66236275,0.48908198,G2M,Fibroblast
cell_1901258,0.7295903,-0.30822897,0.61048573,G2M,Fibroblast
cell_1902279,-0.99647516,0.03129314,0.077833146,G0,Fibroblast
cell_1902348,0.5437032,-0.48578945,0.68439424,G2M,Fibroblast
cell_1907229,-0.6968279,0.5709016,0.43416864,G0,Fibroblast
cell_1908062,0.35656628,-0.403165,0.8428039,G2M,Fibroblast
cell_1909147,0.43128467,-0.14053522,-0.89120334,G1,Fibroblast
cell_1911204,-0.23006764,0.8685397,0.43898496,G0,Fibroblast
cell_1912133,0.6141602,0.659409,-0.4335747,G1,Fibroblast
cell_1916893,0.8475373,-0.09793383,0.52162194,S,Fibroblast
cell_1917012,0.46170977,0.6722377,-0.5787233,G1-G0 transition,Fibroblast
cell_1919406,0.4820316,0.6019441,-0.63663876,G1-G0 transition,Fibroblast
cell_1923772,-0.11271178,0.9927573,-0.041578773,G0,Fibroblast
cell_1924642,0.2277225,-0.93505937,-0.27167344,G1,Fibroblast
cell_1925009,0.978731,0.050551727,0.1988224,S,Fibroblast
cell_1925391,-0.361887,0.34347254,-0.86663973,G1-G0 transition,Fibroblast
cell_1927939,-0.65265906,0.41448075,-0.63422537,G1-G0 transition,Fibroblast
cell_1928988,0.4808548,0.7791096,-0.4022025,G1,Fibroblast
cell_1933681,0.9723699,-0.0052939113,0.2333857,S,Fibroblast
cell_1933708,-0.039376937,0.54621935,-0.8367161,G1-G0 transition,Fibroblast
cell_1935232,-0.57526433,-0.2921924,-0.7639989,G1-G0 transition,Fibroblast
cell_1936015,-0.10612151,-0.06998075,-0.99188757,G1-G0 transition,Fibroblast
cell_1936544,0.6780414,-0.2545635,0.6895342,G2M,Fibroblast
cell_1939567,-0.9227093,0.34731075,0.16728018,G0,Fibroblast
cell_1939980,0.37107643,0.76699984,-0.52346295,G1,Fibroblast
cell_1940160,-0.8814763,0.23831274,0.4076844,G0,Fibroblast
cell_1943139,0.4906166,-0.47262517,-0.73206604,G1,Fibroblast
cell_1944584,-0.87557876,0.4590888,0.15033066,G0,Fibroblast
cell_1944758,0.3600593,0.37801972,-0.85291165,G1,Fibroblast
cell_1949087,0.9348783,0.14358194,0.32463318,S,Fibroblast
cell_1951524,-0.6167678,-0.33521286,-0.71220064,G1-G0 transition,Fibroblast
cell_1952867,-0.7846838,0.59107697,0.1868137,G0,Fibroblast
cell_1954885,0.13948958,-0.694195,0.7061414,G2M,Fibroblast
cell_1957612,0.86166483,-0.024948865,0.50686425,S,Fibroblast
cell_1963916,-0.7188376,0.64679426,0.25481278,G0,Fibroblast
cell_1964463,-0.99407923,0.014116981,-0.10773642,G0,Fibroblast
cell_1964593,0.12609614,-0.9896307,-0.06878049,G1,Fibroblast
cell_1965094,-0.39055753,0.6834198,0.61676747,G0,Fibroblast
cell_1965672,-0.7421567,0.63298875,-0.22029202,G0,Fibroblast
cell_1969930,-0.8236522,0.4605982,-0.33082676,G0,Fibroblast
cell_1970107,0.99242985,0.039187603,-0.116392575,S,Fibroblast
cell_1972870,0.3827043,-0.91190845,-0.14819029,G1,Fibroblast
cell_1973050,-0.4065313,-0.54761606,-0.7313337,G1-G0 transition,Fibroblast
cell_1975430,-0.89822906,0.35442144,-0.25994226,G1-G0 transition,Fibroblast
cell_1979479,0.6710227,-0.5097505,0.5384078,G2M,Fibroblast
cell_1979698,-0.9315438,0.24804065,0.26589817,G0,Fibroblast
cell_1982327,0.89427966,0.18632677,0.4068739,S,Fibroblast
cell_1984548,-0.9155589,0.3988701,-0.051523313,G0,Fibroblast
cell_1985075,0.29771218,0.8278763,-0.47538224,G1,Fibroblast
cell_1985107,0.00035318776,-0.9786544,-0.20551287,G1,Fibroblast
cell_1986567,-0.89959174,0.052960757,0.43350872,G0,Fibroblast
cell_1991996,0.0038559977,-0.9888119,-0.14911804,G1,Fibroblast
cell_1993012,0.900755,0.22918265,-0.3689384,S,Fibroblast
cell_1993263,-0.5853574,0.22613488,-0.77860105,G1-G0 transition,Fibroblast
cell_1995368,0.110041246,-0.70011604,0.7054987,G2M,Fibroblast
cell_1998085,0.6168633,-0.23416825,0.7514286,S,Fibroblast
cell_2002285,-0.81609493,0.5211973,-0.24968491,G0,Fibroblast
cell_2003359,0.2658769,-0.47245985,-0.84029233,G1,Fibroblast
cell_2006541,0.7458434,0.19921967,0.6356328,S,Fibroblast
cell_2007886,-0.8016767,0.59764385,-0.0116699,G0,Fibroblast
cell_2008430,-0.76952225,0.46195722,0.4409433,G0,Fibroblast
cell_2009896,-0.64982337,0.65745133,-0.3814279,G0,Fibroblast
cell_2011814,-0.77307504,0.5714803,0.275255,G0,Fibroblast
cell_2013827,-0.944311,0.31455997,0.09658569,G0,Fibroblast
cell_2017043,-0.8812367,0.37534565,0.28729331,G0,Fibroblast
cell_2017150,-0.35035625,0.42403284,-0.8351328,G1-G0 transition,Fibroblast
cell_2017779,0.8475601,-0.11887238,0.51721466,S,Fibroblast
cell_2020340,0.46842873,-0.8834687,-0.0075817807,G1,Fibroblast
cell_2020883,0.008969233,-0.94901675,0.31509796,G1,Fibroblast
cell_2021737,-0.86032885,0.4541356,-0.23150565,G0,Fibroblast
cell_2023247,0.73932576,0.66034913,-0.13166836,G1,Fibroblast
cell_2023670,-0.9941603,-0.030265119,-0.10358222,G0,Fibroblast
cell_2027351,-0.10669344,-0.99398744,0.024607286,G1,Fibroblast
cell_2027380,-0.6907492,0.07190188,-0.7195107,G0,Fibroblast
cell_2028644,-0.66570735,0.7362943,-0.121260904,G0,Fibroblast
cell_2029027,0.16392681,-0.98582256,-0.03580272,G1,Fibroblast
cell_2029510,-0.8670029,-0.07231462,0.49302784,G0,Fibroblast
cell_2029674,0.89798564,0.28910714,0.33172095,S,Fibroblast
cell_2031717,0.37676048,-0.4239785,0.82358587,G2M,Fibroblast
cell_2032272,0.74595034,0.023401057,0.66559035,S,Fibroblast
cell_2035652,-0.046869837,-0.681985,0.72986275,G2M,Fibroblast
cell_2037029,0.33129787,-0.86987376,-0.36546057,G1,Fibroblast
cell_2043552,0.43271622,0.44100437,-0.7863026,G1,Fibroblast
cell_2043670,0.01876146,-0.9547956,-0.29667026,G1,Fibroblast
cell_2043688,0.48564583,-0.2146335,0.8473964,G2M,Fibroblast
cell_2044742,0.9238571,-0.015769266,0.38241255,S,Fibroblast
cell_2045567,-0.41560805,0.2593531,-0.87178326,G1-G0 transition,Fibroblast
cell_2047172,-0.866597,0.2701498,0.41955763,G0,Fibroblast
cell_2050419,-0.06352723,0.74024355,-0.6693308,G1-G0 transition,Fibroblast
cell_2051071,0.64429736,-0.16837904,-0.74600905,S,Fibroblast
cell_2052708,-0.8593995,0.46993142,0.20148686,G0,Fibroblast
cell_2053581,0.88079023,0.12652487,0.45628917,S,Fibroblast
cell_2053796,0.8859914,0.45613378,0.08343429,S,Fibroblast
cell_2054424,0.97286975,0.123548634,-0.19560209,S,Fibroblast
cell_2058964,-0.76572174,0.63862664,0.0763281,G0,Fibroblast
cell_2059466,-0.90531707,0.3055831,0.29499143,G0,Fibroblast
cell_2060852,0.028160382,-0.9066353,-0.42097437,G1,Fibroblast
cell_2063497,0.7843326,0.43339008,-0.44384173,S,Fibroblast
cell_2063934,-0.027327314,-0.9815582,0.18920028,G1,Fibroblast
cell_2064149,-0.24115765,0.22478513,-0.9440946,G1-G0 transition,Fibroblast
cell_2064492,0.10740436,-0.97282624,0.20511787,G1,Fibroblast
cell_2064727,0.95746905,0.28537259,0.042607695,S,Fibroblast
cell_2065240,-0.8589121,0.4440889,0.25505865,G0,Fibroblast
cell_2068224,0.28319383,-0.2624543,0.9224526,G2M,Fibroblast
cell_2070322,-0.30577773,0.84334713,-0.4418887,G0,Fibroblast
cell_2075805,-0.45557967,-0.23880456,-0.8575661,G1-G0 transition,Fibroblast
cell_2076813,-0.76731586,0.5060882,0.39382863,G0,Fibroblast
cell_2080875,0.95600605,-0.07305039,0.28410545,S,Fibroblast
cell_2084547,0.791909,0.21441728,0.57175636,S,Fibroblast
cell_2085894,-0.07237956,0.5221014,-0.84980667,G1-G0 transition,Fibroblast
cell_2086910,0.74360913,-0.07561829,0.6643247,S,Fibroblast
cell_2090476,-0.32819661,0.45278832,-0.8290174,G1-G0 transition,Fibroblast
cell_2091736,-0.39979887,-0.2589867,-0.87925345,G1-G0 transition,Fibroblast
cell_2093222,0.5908814,0.039503228,0.8057906,G2M,Fibroblast
cell_2097256,0.18991974,-0.9296448,0.31573874,G2M,Fibroblast
cell_2097636,-0.14352207,0.07940744,-0.9864561,G1-G0 transition,Fibroblast
cell_2099568,0.2647557,0.5514683,-0.7910671,G1-G0 transition,Fibroblast
cell_2101753,-0.90646577,0.07844909,-0.41492832,G0,Fibroblast
cell_2103460,0.7050884,-0.24989797,0.6636275,S,Fibroblast
cell_2104174,-0.57510453,0.8154404,-0.06566348,G0,Fibroblast
cell_2104874,0.39030293,-0.49705395,-0.7749846,G1,Fibroblast
cell_2105847,0.19915868,-0.8460704,-0.4944701,G1,Fibroblast
cell_2106171,0.71404153,0.6993651,-0.03214528,G1,Fibroblast
cell_2106586,-0.31037334,0.506995,-0.8041295,G1-G0 transition,Fibroblast
cell_2107818,0.61430544,-0.12935148,0.7783938,S,Fibroblast
cell_2108529,-0.58614475,0.32886752,-0.74045974,G1-G0 transition,Fibroblast
cell_2110214,-0.09971741,-0.6795324,0.7268371,G2M,Fibroblast
cell_2113100,-0.8416659,0.5061881,-0.1880747,G0,Fibroblast
cell_2114198,0.18959413,-0.749569,0.63419276,G2M,Fibroblast
cell_2114347,-0.43733078,-0.5042404,-0.7446364,G1-G0 transition,Fibroblast
cell_2117497,0.53607905,-0.27128237,0.7993905,G2M,Fibroblast
cell_2121131,-0.52110595,0.8189449,0.24037011,G0,Fibroblast
cell_2121390,0.36794946,-0.42113373,-0.8290112,G1,Fibroblast
cell_2124721,0.030464893,-0.5416025,0.8400826,G2M,Fibroblast
cell_2125144,0.76293665,0.57717913,0.29119033,S,Fibroblast
cell_2126109,-0.61438805,0.78608644,0.067789175,G0,Fibroblast
cell_2126838,-0.64337814,0.17604661,-0.7450317,G1-G0 transition,Fibroblast
cell_2127237,-0.9635877,0.0028520152,0.26737714,G0,Fibroblast
cell_2127285,-0.85033405,0.29296976,-0.4371506,G0,Fibroblast
cell_2128474,-0.28328833,0.053770907,-0.9575262,G1-G0 transition,Fibroblast
