cell_id,dim1,dim2,dim3,library,phase,fucci_time_hrs
cell_2776333,-0.5496579122377029,0.7600913859552529,-0.34660845896444803,Fibroblast,G1-G0 transition,
cell_2778302,0.008098804095186561,0.8960680124746341,0.44384295299766163,Fibroblast,G1,
cell_2781172,0.04767834550394606,-0.6029261008828237,0.7963710838809266,Fibroblast,G2M,
cell_2781209,-0.5922802531736528,-0.3149716183566116,0.7416178564404403,Fibroblast,G1,
cell_2782971,-0.232600846321017,0.6975442334975439,-0.6777380825308494,Fibroblast,G0,
cell_2782992,0.3478023838285812,-0.2155047113435144,0.9124643122702335,Fibroblast,S,
cell_2785068,0.2569159555768803,-0.7633555247952741,-0.5926910047635945,Fibroblast,G0,
cell_2787411,-0.2714722302728631,0.9551548477321173,0.11824527040832916,Fibroblast,G1-G0 transition,
cell_2789053,0.22083542260730427,-0.42262467915850394,-0.8789881317184066,Fibroblast,G0,
cell_2790285,0.3984277472761883,-0.563831263634635,-0.7234290339535383,Fibroblast,G0,
cell_2793196,0.9202030217362638,0.3828138294734069,-0.08173086979383765,Fibroblast,S,
cell_2793296,-0.8797142250546117,0.4704369488986677,0.06922375380665277,Fibroblast,G1-G0 transition,
cell_2795811,0.06341911699620317,0.06796288328725512,-0.9956701775696076,Fibroblast,G0,
cell_2796483,0.6439325119219097,-0.3844385885374214,0.661481622359481,Fibroblast,S,
cell_2798932,0.23399942367887716,0.18345502119339913,-0.9547716353867504,Fibroblast,G0,
cell_2798997,0.1720654808551879,0.46538828836773627,-0.8682206881589725,Fibroblast,G0,
cell_2800541,0.12747262716614033,-0.3406028012935779,-0.9315258256470234,Fibroblast,G0,
cell_2801067,-0.20270746591698827,0.8175726048206584,-0.538966407839391,Fibroblast,G0,
cell_2801174,-0.10472490520773284,0.8309842590588629,0.5463495646533324,Fibroblast,S,
cell_2802235,0.709719581930013,-0.19253489714085653,0.6776638635992053,Fibroblast,S,
cell_2803960,0.057837728949876266,-0.391276625705711,-0.9184538438059466,Fibroblast,G0,
cell_2807589,-0.2441271571074033,-0.35157895517446136,-0.903766673210166,Fibroblast,G0,
cell_2808517,0.5368918909317516,-0.5230390297550065,-0.6619495852584582,Fibroblast,G0,
cell_2809169,-0.06956458070832378,0.6935648559084221,-0.717027507265818,Fibroblast,G1-G0 transition,
cell_2810650,-0.5027590871252885,0.7055303349687315,-0.49945986214728033,Fibroblast,G0,
cell_2812269,0.5723745556382409,0.36932957437242553,0.7321086301640108,Fibroblast,S,
cell_2812972,-0.32119081964143326,-0.4666168247663144,-0.824078447726027,Fibroblast,G0,
cell_2813748,-0.3121379130934735,0.8738049797192811,-0.37287350841156996,Fibroblast,G1-G0 transition,
cell_2814904,-0.4379254271129585,0.7304963074639619,-0.5240194593882074,Fibroblast,G0,
cell_2815802,0.5731086907158827,-0.49442214383381267,0.6535235550207444,Fibroblast,S,
cell_2820312,-0.5437087489298306,0.7850052637970402,0.29689659033407223,Fibroblast,G1,
cell_2822864,-0.732176510640002,-0.5509458837565631,0.4004699200739406,Fibroblast,G1,
cell_2823463,0.7083474396286573,0.06153077343499734,0.7031769995448904,Fibroblast,S,
cell_2826817,-0.4065900371534614,0.577537232892115,0.7079091559234125,Fibroblast,S,
cell_2827613,-0.5326593035907974,0.16151838374566227,0.8307741636152043,Fibroblast,G1,
cell_2828329,0.6716034100902761,-0.3340454088439319,0.661333905660765,Fibroblast,S,
cell_2829497,0.6196662434622513,-0.003582346580098511,-0.7848572505274043,Fibroblast,G0,
cell_2830286,0.016126157922963354,-0.9090418542779631,-0.41639271075226325,Fibroblast,G0,
cell_2831186,-0.07410069043356343,-0.05088447093124594,-0.9959517090010772,Fibroblast,G0,
cell_2831563,0.4294697573383766,0.3792678410763765,0.8195801477403216,Fibroblast,S,
cell_2832243,-0.6385092372351879,0.30725905421869965,0.7056187051358791,Fibroblast,G1,
cell_2834746,-0.569978153042715,0.01252348730652103,0.8215643569452193,Fibroblast,G1,
cell_2838728,0.4973372943931102,-0.11956610154205116,-0.8592785715450241,Fibroblast,G0,
cell_2839012,0.786098102809478,0.6171508874823415,0.034269995621147686,Fibroblast,G1,
cell_2839036,-0.49644598404161905,0.37120745292998447,0.7846951252008656,Fibroblast,G1,
cell_2840513,-0.2854998264523702,-0.020763322923602445,-0.9581538249779114,Fibroblast,G0,
cell_2840789,0.49993412773440493,-0.5424746259635975,-0.6751202870032531,Fibroblast,G0,
cell_2841069,0.34921609278402643,-0.38574141142159424,-0.8539622896706692,Fibroblast,G0,
cell_2844288,-0.6974568790236411,-0.028781588290165833,0.7160484831152872,Fibroblast,G1,
cell_2850417,-0.044409291786727256,0.06444859698943856,-0.9969323749535459,Fibroblast,G0,
cell_2850438,-0.8870103275181199,-0.26886387211697477,0.37539971640262737,Fibroblast,G1,
cell_2854572,0.5451495520096855,-0.6051569231006383,0.5801695881765833,Fibroblast,G2M,
cell_2858398,0.6704884207902873,-0.120205921321198,-0.7321173877994472,Fibroblast,G0,
cell_2858705,0.6190273812013949,-0.03436837441823506,0.7846169559872372,Fibroblast,S,
cell_2859388,0.537622650592322,0.26870090954309966,0.7992257221053601,Fibroblast,S,
cell_2859934,0.46927000828292353,-0.8467736317713664,0.2505194144513459,Fibroblast,S,
cell_2860385,0.28527754086013857,0.4899118018422461,-0.823773735142011,Fibroblast,G0,
cell_2863680,-0.32178827074292715,0.5187339837128987,-0.7920651843426709,Fibroblast,G0,
cell_2863921,-0.2933983388803906,-0.48225190098859694,-0.8254396348094386,Fibroblast,G0,
cell_2864267,0.42954698781287504,-0.3705507304449027,-0.8235176296087353,Fibroblast,G0,
cell_2864566,-0.013455272353926045,0.6371520268854328,0.770620723838428,Fibroblast,S,
cell_2865282,0.5439676530437636,-0.5319205117093563,-0.6489682164850131,Fibroblast,G0,
cell_2867272,-0.7606057005289703,-0.0802523370870773,0.6442349169732837,Fibroblast,G1,
cell_2869969,-0.31861399690397724,0.24170051153731195,-0.9165511398535092,Fibroblast,G0,
cell_2871021,-0.4982710340542668,-0.13269652588788391,-0.8568065557635466,Fibroblast,G0,
cell_2874813,0.8437729282791293,-0.39685596871813533,0.3613207459355332,Fibroblast,S,
cell_2874852,0.1860155818700282,-0.5163767477328515,-0.8359146085252375,Fibroblast,G0,
cell_2875851,0.7590200196424263,-0.2778901840485989,0.5887830958521632,Fibroblast,S,
cell_2875982,0.1765951869592075,-0.6651069787977171,0.7255665773856744,Fibroblast,G2M,
cell_2876029,-0.02030454522583275,-0.8783452634298082,0.47759536141166153,Fibroblast,G2M,
cell_2876262,-0.23874848716563374,-0.3640082328522192,-0.9002761657732316,Fibroblast,G0,
